port,requests_per_second,unique_payloads,port_commonality,is_scanning,is_exploit,is_bruteforce,time_of_day,day_of_week,attack_type,threat_level
6379,0.33,4,1.0,0,0,0,19,4,Redis Attack,3.0
3389,0.07,3,1.0,0,0,1,19,4,RDP Brute Force,8.0
80,0.37,6,1.0,0,0,0,19,4,HTTP Web Scan,6.0
445,0.11,5,0.3,0,1,0,19,4,SMB Exploit,10.0
3306,0.07,4,1.0,0,0,0,19,4,MySQL Attack,3.0
3389,0.06,3,1.0,0,0,1,19,4,RDP Brute Force,8.0
3306,1.19,4,1.0,0,0,0,19,4,MySQL Attack,3.0
443,0.03,6,1.0,0,0,0,19,4,HTTP Web Scan,6.0
554,0.56,5,0.3,0,1,0,19,4,IoT Exploit,9.0
3306,0.02,4,1.0,0,0,0,19,4,MySQL Attack,3.0
3389,0.15,3,1.0,0,0,1,19,4,RDP Brute Force,8.0
5432,0.25,3,1.0,0,0,0,19,4,PostgreSQL Attack,3.0
53,9255.0,2,0.3,0,0,0,19,4,DNS Amplification,3.0
445,0.85,5,0.3,0,1,0,19,4,SMB Exploit,10.0
5432,0.04,3,1.0,0,0,0,19,4,PostgreSQL Attack,3.0
961,28.4,0,0.3,1,0,0,19,4,Port Scan,6.0
21,0.09,4,1.0,0,0,0,19,4,FTP Attack,4.0
3306,0.44,4,1.0,0,0,0,19,4,MySQL Attack,3.0
351,56.5,0,0.3,1,0,0,19,4,Port Scan,6.0
501,29.09,0,0.3,1,0,0,19,4,Port Scan,6.0
8080,0.05,6,0.3,0,0,0,19,4,HTTP Web Scan,9.0
3389,0.04,3,1.0,0,0,1,19,4,RDP Brute Force,8.0
413,8.77,0,0.3,1,0,0,19,4,Port Scan,6.0
139,0.39,5,0.3,0,1,0,19,4,SMB Exploit,10.0
6379,0.21,4,1.0,0,0,0,19,4,Redis Attack,3.0
3306,0.59,4,1.0,0,0,0,19,4,MySQL Attack,3.0
396,3.65,0,0.3,1,0,0,19,4,Port Scan,6.0
22,0.14,8,1.0,0,0,1,19,4,SSH Brute Force,10.0
3389,0.01,3,1.0,0,0,1,20,4,RDP Brute Force,8.0
445,0.44,5,0.3,0,1,0,20,4,SMB Exploit,10.0
139,0.34,5,0.3,0,1,0,20,4,SMB Exploit,10.0
3306,0.07,4,1.0,0,0,0,20,4,MySQL Attack,3.0
854,11.79,0,0.3,1,0,0,20,4,Port Scan,6.0
3389,0.2,3,1.0,0,0,1,20,4,RDP Brute Force,8.0
27017,5.24,3,0.3,0,0,0,20,4,MongoDB Attack,3.0
23,0.02,4,1.0,0,0,1,20,4,Telnet Brute Force,9.0
22,0.12,8,1.0,0,0,1,20,4,SSH Brute Force,10.0
27017,0.11,3,0.3,0,0,0,20,4,MongoDB Attack,3.0
22,0.59,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
175,4.94,0,0.3,1,0,0,20,4,Port Scan,6.0
9000,0.03,5,0.3,0,1,0,20,4,IoT Exploit,9.0
376,2.77,0,0.3,1,0,0,20,4,Port Scan,6.0
80,0.61,6,1.0,0,0,0,20,4,HTTP Web Scan,6.0
8443,0.2,6,0.3,0,0,0,20,4,HTTP Web Scan,6.0
3306,0.93,4,1.0,0,0,0,20,4,MySQL Attack,3.0
22,0.05,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
3389,0.03,3,1.0,0,0,1,20,4,RDP Brute Force,8.0
3306,0.35,4,1.0,0,0,0,20,4,MySQL Attack,3.0
232,139.85,0,0.3,1,0,0,20,4,Port Scan,6.0
23,0.02,4,1.0,0,0,1,20,4,Telnet Brute Force,9.0
23,0.13,4,1.0,0,0,1,20,4,Telnet Brute Force,9.0
3306,0.34,4,1.0,0,0,0,20,4,MySQL Attack,6.0
672,12.77,0,0.3,1,0,0,20,4,Port Scan,6.0
9000,0.48,5,0.3,0,1,0,20,4,IoT Exploit,9.0
55,8.91,0,0.3,1,0,0,20,4,Port Scan,6.0
445,3.24,5,0.3,0,1,0,20,4,SMB Exploit,10.0
8554,0.75,5,0.3,0,1,0,20,4,IoT Exploit,9.0
443,0.14,6,1.0,0,0,0,20,4,HTTP Web Scan,6.0
22,0.05,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
445,0.03,5,0.3,0,1,0,20,4,SMB Exploit,10.0
8080,1.09,6,0.3,0,0,0,20,4,HTTP Web Scan,6.0
21,0.38,4,1.0,0,0,0,20,4,FTP Attack,7.0
6379,0.36,4,1.0,0,0,0,20,4,Redis Attack,3.0
3389,0.02,3,1.0,0,0,1,20,4,RDP Brute Force,8.0
3306,0.1,4,1.0,0,0,0,20,4,MySQL Attack,3.0
21,0.08,4,1.0,0,0,0,20,4,FTP Attack,4.0
8443,0.28,6,0.3,0,0,0,20,4,HTTP Web Scan,9.0
841,14.31,0,0.3,1,0,0,20,4,Port Scan,6.0
3306,1.01,4,1.0,0,0,0,20,4,MySQL Attack,3.0
8443,0.03,6,0.3,0,0,0,20,4,HTTP Web Scan,6.0
5432,1.24,3,1.0,0,0,0,20,4,PostgreSQL Attack,3.0
6379,0.13,4,1.0,0,0,0,20,4,Redis Attack,3.0
6379,2.48,4,1.0,0,0,0,20,4,Redis Attack,3.0
139,0.36,5,0.3,0,1,0,20,4,SMB Exploit,10.0
8443,0.32,6,0.3,0,0,0,20,4,HTTP Web Scan,6.0
22,0.26,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
445,1.03,5,0.3,0,1,0,20,4,SMB Exploit,10.0
3389,0.0,3,1.0,0,0,1,20,4,RDP Brute Force,8.0
8080,0.02,6,0.3,0,0,0,20,4,HTTP Web Scan,6.0
6379,3.11,4,1.0,0,0,0,20,4,Redis Attack,3.0
8080,0.09,6,0.3,0,0,0,20,4,HTTP Web Scan,6.0
21,1.43,4,1.0,0,0,0,20,4,FTP Attack,4.0
443,10.43,6,1.0,0,0,0,20,4,HTTP Web Scan,6.0
8554,0.24,5,0.3,0,1,0,20,4,IoT Exploit,9.0
3389,0.09,3,1.0,0,0,1,20,4,RDP Brute Force,8.0
22,0.03,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
3389,0.02,3,1.0,0,0,1,20,4,RDP Brute Force,8.0
53,1608.57,2,0.3,0,0,0,20,4,DNS Amplification,3.0
8080,0.1,6,0.3,0,0,0,20,4,HTTP Web Scan,6.0
27017,3.0,3,0.3,0,0,0,20,4,MongoDB Attack,3.0
5432,0.06,3,1.0,0,0,0,20,4,PostgreSQL Attack,3.0
5432,0.34,3,1.0,0,0,0,20,4,PostgreSQL Attack,3.0
22,0.41,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
22,0.57,8,1.0,0,0,1,20,4,SSH Brute Force,10.0
22,0.01,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
80,0.92,6,1.0,0,0,0,20,4,HTTP Web Scan,6.0
728,5.51,0,0.3,1,0,0,20,4,Port Scan,6.0
21,0.24,4,1.0,0,0,0,20,4,FTP Attack,4.0
8443,0.94,6,0.3,0,0,0,20,4,HTTP Web Scan,6.0
23,0.05,4,1.0,0,0,1,20,4,Telnet Brute Force,9.0
445,0.19,5,0.3,0,1,0,20,4,SMB Exploit,10.0
22,0.14,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
80,0.01,6,1.0,0,0,0,20,4,HTTP Web Scan,6.0
22,0.15,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
139,0.86,5,0.3,0,1,0,20,4,SMB Exploit,10.0
443,0.33,6,1.0,0,0,0,20,4,HTTP Web Scan,9.0
23,0.02,4,1.0,0,0,1,20,4,Telnet Brute Force,9.0
27017,0.39,3,0.3,0,0,0,20,4,MongoDB Attack,3.0
21,0.05,4,1.0,0,0,0,20,4,FTP Attack,4.0
6379,0.29,4,1.0,0,0,0,20,4,Redis Attack,3.0
838,4.02,0,0.3,1,0,0,20,4,Port Scan,9.0
3306,1.21,4,1.0,0,0,0,20,4,MySQL Attack,3.0
6379,0.45,4,1.0,0,0,0,20,4,Redis Attack,3.0
6379,0.16,4,1.0,0,0,0,20,4,Redis Attack,6.0
21,0.11,4,1.0,0,0,0,20,4,FTP Attack,4.0
3389,0.02,3,1.0,0,0,1,20,4,RDP Brute Force,8.0
221,3.63,0,0.3,1,0,0,20,4,Port Scan,6.0
445,0.31,5,0.3,0,1,0,20,4,SMB Exploit,10.0
8443,0.17,6,0.3,0,0,0,20,4,HTTP Web Scan,6.0
23,0.07,4,1.0,0,0,1,20,4,Telnet Brute Force,9.0
53,1047.95,2,0.3,0,0,0,20,4,DNS Amplification,3.0
267,30.41,0,0.3,1,0,0,20,4,Port Scan,6.0
23,0.7,4,1.0,0,0,1,20,4,Telnet Brute Force,9.0
22,0.13,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
27017,0.21,3,0.3,0,0,0,20,4,MongoDB Attack,3.0
53,3493.5,2,0.3,0,0,0,20,4,DNS Amplification,6.0
445,0.26,5,0.3,0,1,0,20,4,SMB Exploit,10.0
22,0.28,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
80,0.84,6,1.0,0,0,0,20,4,HTTP Web Scan,6.0
21,0.03,4,1.0,0,0,0,20,4,FTP Attack,4.0
3389,0.08,3,1.0,0,0,1,20,4,RDP Brute Force,8.0
53,891.67,2,0.3,0,0,0,20,4,DNS Amplification,3.0
3306,0.05,4,1.0,0,0,0,20,4,MySQL Attack,3.0
6379,0.07,4,1.0,0,0,0,20,4,Redis Attack,3.0
3389,0.08,3,1.0,0,0,1,20,4,RDP Brute Force,8.0
27017,1.25,3,0.3,0,0,0,20,4,MongoDB Attack,3.0
21,2.12,4,1.0,0,0,0,20,4,FTP Attack,4.0
80,1.32,6,1.0,0,0,0,20,4,HTTP Web Scan,6.0
445,0.88,5,0.3,0,1,0,20,4,SMB Exploit,10.0
5432,0.25,3,1.0,0,0,0,20,4,PostgreSQL Attack,3.0
8080,0.63,6,0.3,0,0,0,20,4,HTTP Web Scan,6.0
27017,0.14,3,0.3,0,0,0,20,4,MongoDB Attack,3.0
21,0.04,4,1.0,0,0,0,20,4,FTP Attack,4.0
5432,0.03,3,1.0,0,0,0,20,4,PostgreSQL Attack,3.0
22,0.05,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
22,0.33,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
21,0.05,4,1.0,0,0,0,20,4,FTP Attack,4.0
23,0.07,4,1.0,0,0,1,20,4,Telnet Brute Force,9.0
994,32.02,0,0.3,1,0,0,20,4,Port Scan,6.0
27017,0.18,3,0.3,0,0,0,20,4,MongoDB Attack,3.0
443,0.03,6,1.0,0,0,0,20,4,HTTP Web Scan,6.0
839,48.9,0,0.3,1,0,0,20,4,Port Scan,6.0
3306,0.26,4,1.0,0,0,0,20,4,MySQL Attack,3.0
3306,0.13,4,1.0,0,0,0,20,4,MySQL Attack,3.0
443,0.18,6,1.0,0,0,0,20,4,HTTP Web Scan,6.0
22,0.03,8,1.0,0,0,1,20,4,SSH Brute Force,10.0
3389,0.07,3,1.0,0,0,1,20,4,RDP Brute Force,8.0
22,1.75,8,1.0,0,0,1,20,4,SSH Brute Force,10.0
21,0.08,4,1.0,0,0,0,20,4,FTP Attack,4.0
21,0.18,4,1.0,0,0,0,20,4,FTP Attack,4.0
23,0.06,4,1.0,0,0,1,20,4,Telnet Brute Force,9.0
27017,0.29,3,0.3,0,0,0,20,4,MongoDB Attack,3.0
27017,0.23,3,0.3,0,0,0,20,4,MongoDB Attack,3.0
31,25.22,0,0.3,1,0,0,20,4,Port Scan,6.0
22,0.02,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
445,1.83,5,0.3,0,1,0,20,4,SMB Exploit,10.0
3389,0.0,3,1.0,0,0,1,20,4,RDP Brute Force,8.0
140,42.67,0,0.3,1,0,0,20,4,Port Scan,6.0
3389,0.07,3,1.0,0,0,1,20,4,RDP Brute Force,8.0
22,1.68,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
22,0.11,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
443,0.07,6,1.0,0,0,0,20,4,HTTP Web Scan,6.0
443,0.33,6,1.0,0,0,0,20,4,HTTP Web Scan,6.0
80,0.31,6,1.0,0,0,0,20,4,HTTP Web Scan,6.0
27017,0.08,3,0.3,0,0,0,20,4,MongoDB Attack,3.0
812,9.17,0,0.3,1,0,0,20,4,Port Scan,6.0
5432,0.16,3,1.0,0,0,0,20,4,PostgreSQL Attack,3.0
3306,0.37,4,1.0,0,0,0,20,4,MySQL Attack,3.0
443,0.88,6,1.0,0,0,0,20,4,HTTP Web Scan,6.0
445,0.24,5,0.3,0,1,0,20,4,SMB Exploit,10.0
6379,0.25,4,1.0,0,0,0,20,4,Redis Attack,3.0
3306,0.21,4,1.0,0,0,0,20,4,MySQL Attack,3.0
23,0.17,4,1.0,0,0,1,20,4,Telnet Brute Force,10.0
27017,0.02,3,0.3,0,0,0,20,4,MongoDB Attack,6.0
139,0.42,5,0.3,0,1,0,20,4,SMB Exploit,10.0
3306,0.1,4,1.0,0,0,0,20,4,MySQL Attack,3.0
23,0.01,4,1.0,0,0,1,20,4,Telnet Brute Force,9.0
21,0.02,4,1.0,0,0,0,20,4,FTP Attack,4.0
8554,0.18,5,0.3,0,1,0,20,4,IoT Exploit,9.0
21,0.03,4,1.0,0,0,0,20,4,FTP Attack,4.0
9000,0.68,5,0.3,0,1,0,20,4,IoT Exploit,9.0
23,0.02,4,1.0,0,0,1,20,4,Telnet Brute Force,9.0
53,2043.64,2,0.3,0,0,0,20,4,DNS Amplification,3.0
8080,0.18,6,0.3,0,0,0,20,4,HTTP Web Scan,6.0
22,0.05,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
22,0.18,8,1.0,0,0,1,20,4,SSH Brute Force,10.0
22,0.7,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
22,0.35,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
8080,0.66,6,0.3,0,0,0,20,4,HTTP Web Scan,6.0
216,5.73,0,0.3,1,0,0,20,4,Port Scan,6.0
21,0.07,4,1.0,0,0,0,20,4,FTP Attack,4.0
977,14.13,0,0.3,1,0,0,20,4,Port Scan,6.0
73,25.89,0,0.3,1,0,0,20,4,Port Scan,6.0
22,0.17,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
53,1619.33,2,0.3,0,0,0,20,4,DNS Amplification,3.0
22,0.47,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
632,5.96,0,0.3,1,0,0,20,4,Port Scan,9.0
6379,0.18,4,1.0,0,0,0,20,4,Redis Attack,3.0
445,0.12,5,0.3,0,1,0,20,4,SMB Exploit,10.0
27017,0.68,3,0.3,0,0,0,20,4,MongoDB Attack,3.0
443,0.88,6,1.0,0,0,0,20,4,HTTP Web Scan,6.0
3306,3.13,4,1.0,0,0,0,20,4,MySQL Attack,3.0
477,79.65,0,0.3,1,0,0,20,4,Port Scan,9.0
27017,0.07,3,0.3,0,0,0,20,4,MongoDB Attack,3.0
22,0.04,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
21,0.14,4,1.0,0,0,0,20,4,FTP Attack,4.0
80,1.46,6,1.0,0,0,0,20,4,HTTP Web Scan,6.0
21,0.53,4,1.0,0,0,0,20,4,FTP Attack,4.0
22,1.53,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
8443,2.26,6,0.3,0,0,0,20,4,HTTP Web Scan,6.0
23,0.03,4,1.0,0,0,1,20,4,Telnet Brute Force,9.0
22,0.11,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
722,19.5,0,0.3,1,0,0,20,4,Port Scan,6.0
80,0.56,6,1.0,0,0,0,20,4,HTTP Web Scan,6.0
682,28.71,0,0.3,1,0,0,20,4,Port Scan,6.0
27017,0.38,3,0.3,0,0,0,20,4,MongoDB Attack,3.0
556,3.31,0,0.3,1,0,0,20,4,Port Scan,6.0
80,0.1,6,1.0,0,0,0,20,4,HTTP Web Scan,6.0
3389,0.08,3,1.0,0,0,1,20,4,RDP Brute Force,8.0
3389,0.02,3,1.0,0,0,1,20,4,RDP Brute Force,10.0
564,33.56,0,0.3,1,0,0,20,4,Port Scan,6.0
3389,0.08,3,1.0,0,0,1,20,4,RDP Brute Force,8.0
27017,0.12,3,0.3,0,0,0,20,4,MongoDB Attack,3.0
445,0.44,5,0.3,0,1,0,20,4,SMB Exploit,10.0
23,0.18,4,1.0,0,0,1,20,4,Telnet Brute Force,9.0
27017,0.25,3,0.3,0,0,0,20,4,MongoDB Attack,3.0
3389,0.05,3,1.0,0,0,1,20,4,RDP Brute Force,8.0
22,0.04,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
6379,0.07,4,1.0,0,0,0,20,4,Redis Attack,3.0
23,0.02,4,1.0,0,0,1,20,4,Telnet Brute Force,9.0
695,206.13,0,0.3,1,0,0,20,4,Port Scan,6.0
22,0.21,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
3306,0.11,4,1.0,0,0,0,20,4,MySQL Attack,3.0
445,0.41,5,0.3,0,1,0,20,4,SMB Exploit,10.0
21,0.2,4,1.0,0,0,0,20,4,FTP Attack,4.0
6379,0.09,4,1.0,0,0,0,20,4,Redis Attack,3.0
21,0.05,4,1.0,0,0,0,20,4,FTP Attack,4.0
22,0.22,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
80,0.26,6,1.0,0,0,0,20,4,HTTP Web Scan,6.0
139,1.46,5,0.3,0,1,0,20,4,SMB Exploit,10.0
21,0.08,4,1.0,0,0,0,20,4,FTP Attack,7.0
60,19.84,0,0.3,1,0,0,20,4,Port Scan,6.0
5432,0.09,3,1.0,0,0,0,20,4,PostgreSQL Attack,3.0
3306,1.02,4,1.0,0,0,0,20,4,MySQL Attack,3.0
139,0.16,5,0.3,0,1,0,20,4,SMB Exploit,10.0
445,1.42,5,0.3,0,1,0,20,4,SMB Exploit,10.0
139,0.05,5,0.3,0,1,0,20,4,SMB Exploit,10.0
9000,1.5,5,0.3,0,1,0,20,4,IoT Exploit,9.0
139,0.1,5,0.3,0,1,0,20,4,SMB Exploit,10.0
21,0.11,4,1.0,0,0,0,20,4,FTP Attack,4.0
445,0.72,5,0.3,0,1,0,20,4,SMB Exploit,10.0
3306,6.57,4,1.0,0,0,0,20,4,MySQL Attack,3.0
8554,0.31,5,0.3,0,1,0,20,4,IoT Exploit,9.0
22,0.03,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
6379,0.03,4,1.0,0,0,0,20,4,Redis Attack,3.0
8080,0.7,6,0.3,0,0,0,20,4,HTTP Web Scan,6.0
22,0.42,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
3306,0.19,4,1.0,0,0,0,20,4,MySQL Attack,3.0
563,5.41,0,0.3,1,0,0,20,4,Port Scan,6.0
3389,0.17,3,1.0,0,0,1,20,4,RDP Brute Force,8.0
3389,0.01,3,1.0,0,0,1,20,4,RDP Brute Force,8.0
22,0.27,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
6379,0.32,4,1.0,0,0,0,20,4,Redis Attack,3.0
6379,0.98,4,1.0,0,0,0,20,4,Redis Attack,3.0
22,0.28,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
8080,0.31,6,0.3,0,0,0,20,4,HTTP Web Scan,6.0
21,0.04,4,1.0,0,0,0,20,4,FTP Attack,4.0
445,0.03,5,0.3,0,1,0,20,4,SMB Exploit,10.0
8080,0.05,5,0.3,0,1,0,20,4,IoT Exploit,9.0
23,0.51,4,1.0,0,0,1,20,4,Telnet Brute Force,9.0
445,0.88,5,0.3,0,1,0,20,4,SMB Exploit,10.0
22,0.26,8,1.0,0,0,1,20,4,SSH Brute Force,10.0
445,1.05,5,0.3,0,1,0,20,4,SMB Exploit,10.0
395,3.28,0,0.3,1,0,0,20,4,Port Scan,6.0
652,16.9,0,0.3,1,0,0,20,4,Port Scan,6.0
21,0.1,4,1.0,0,0,0,20,4,FTP Attack,7.0
6379,0.06,4,1.0,0,0,0,20,4,Redis Attack,3.0
22,0.02,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
443,0.14,6,1.0,0,0,0,20,4,HTTP Web Scan,6.0
445,0.12,5,0.3,0,1,0,20,4,SMB Exploit,10.0
22,0.49,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
443,0.34,6,1.0,0,0,0,20,4,HTTP Web Scan,6.0
6379,0.65,4,1.0,0,0,0,20,4,Redis Attack,3.0
21,0.24,4,1.0,0,0,0,20,4,FTP Attack,4.0
5432,0.13,3,1.0,0,0,0,20,4,PostgreSQL Attack,3.0
27017,0.58,3,0.3,0,0,0,20,4,MongoDB Attack,3.0
3389,0.97,3,1.0,0,0,1,20,4,RDP Brute Force,8.0
8080,0.25,6,0.3,0,0,0,20,4,HTTP Web Scan,6.0
23,0.01,4,1.0,0,0,1,20,4,Telnet Brute Force,9.0
445,0.14,5,0.3,0,1,0,20,4,SMB Exploit,10.0
253,6.24,0,0.3,1,0,0,20,4,Port Scan,6.0
22,0.09,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
27017,0.22,3,0.3,0,0,0,20,4,MongoDB Attack,3.0
3389,0.05,3,1.0,0,0,1,20,4,RDP Brute Force,8.0
3389,0.08,3,1.0,0,0,1,20,4,RDP Brute Force,8.0
21,0.25,4,1.0,0,0,0,20,4,FTP Attack,4.0
868,8.19,0,0.3,1,0,0,20,4,Port Scan,6.0
443,1.26,6,1.0,0,0,0,20,4,HTTP Web Scan,6.0
22,0.12,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
139,1.56,5,0.3,0,1,0,20,4,SMB Exploit,10.0
53,3134.0,2,0.3,0,0,0,20,4,DNS Amplification,3.0
145,20.0,0,0.3,1,0,0,20,4,Port Scan,9.0
6379,0.79,4,1.0,0,0,0,20,4,Redis Attack,3.0
554,1.67,0,0.3,1,0,0,20,4,Port Scan,6.0
445,0.44,5,0.3,0,1,0,20,4,SMB Exploit,10.0
22,0.07,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
3306,0.79,4,1.0,0,0,0,20,4,MySQL Attack,6.0
5432,0.71,3,1.0,0,0,0,20,4,PostgreSQL Attack,3.0
36,14.1,0,0.3,1,0,0,20,4,Port Scan,6.0
3306,0.43,4,1.0,0,0,0,20,4,MySQL Attack,3.0
22,0.05,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
22,0.05,8,1.0,0,0,1,20,4,SSH Brute Force,10.0
21,0.24,4,1.0,0,0,0,20,4,FTP Attack,4.0
21,4.34,4,1.0,0,0,0,20,4,FTP Attack,4.0
14,1.59,0,0.3,1,0,0,20,4,Port Scan,6.0
22,1.1,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
86,19.06,0,0.3,1,0,0,20,4,Port Scan,6.0
445,0.07,5,0.3,0,1,0,20,4,SMB Exploit,10.0
419,19.22,0,0.3,1,0,0,20,4,Port Scan,6.0
22,0.18,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
8443,1.89,6,0.3,0,0,0,20,4,HTTP Web Scan,6.0
5432,0.32,3,1.0,0,0,0,20,4,PostgreSQL Attack,3.0
3306,0.03,4,1.0,0,0,0,20,4,MySQL Attack,3.0
27017,0.17,3,0.3,0,0,0,20,4,MongoDB Attack,3.0
21,0.22,4,1.0,0,0,0,20,4,FTP Attack,4.0
53,373.19,2,0.3,0,0,0,20,4,DNS Amplification,3.0
53,200.92,2,0.3,0,0,0,20,4,DNS Amplification,3.0
8443,0.77,6,0.3,0,0,0,20,4,HTTP Web Scan,6.0
3306,0.17,4,1.0,0,0,0,20,4,MySQL Attack,3.0
5432,0.07,3,1.0,0,0,0,20,4,PostgreSQL Attack,3.0
22,0.05,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
24,6.98,0,0.3,1,0,0,20,4,Port Scan,9.0
5432,1.28,3,1.0,0,0,0,20,4,PostgreSQL Attack,3.0
5432,0.88,3,1.0,0,0,0,20,4,PostgreSQL Attack,3.0
3306,0.06,4,1.0,0,0,0,20,4,MySQL Attack,3.0
21,0.01,4,1.0,0,0,0,20,4,FTP Attack,4.0
22,0.03,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
139,0.33,5,0.3,0,1,0,20,4,SMB Exploit,10.0
3389,0.87,3,1.0,0,0,1,20,4,RDP Brute Force,8.0
3389,0.05,3,1.0,0,0,1,20,4,RDP Brute Force,10.0
27017,0.05,3,0.3,0,0,0,20,4,MongoDB Attack,3.0
80,2.28,6,1.0,0,0,0,20,4,HTTP Web Scan,6.0
8080,0.15,6,0.3,0,0,0,20,4,HTTP Web Scan,6.0
401,94.86,0,0.3,1,0,0,20,4,Port Scan,9.0
21,1.69,4,1.0,0,0,0,20,4,FTP Attack,4.0
22,0.13,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
6379,0.16,4,1.0,0,0,0,20,4,Redis Attack,3.0
139,0.3,5,0.3,0,1,0,20,4,SMB Exploit,10.0
139,0.33,5,0.3,0,1,0,20,4,SMB Exploit,10.0
554,0.04,5,0.3,0,1,0,20,4,IoT Exploit,9.0
8554,0.13,5,0.3,0,1,0,20,4,IoT Exploit,9.0
6379,0.04,4,1.0,0,0,0,20,4,Redis Attack,3.0
51,8.43,0,0.3,1,0,0,20,4,Port Scan,6.0
443,0.08,6,1.0,0,0,0,20,4,HTTP Web Scan,6.0
445,1.01,5,0.3,0,1,0,20,4,SMB Exploit,10.0
445,0.05,5,0.3,0,1,0,20,4,SMB Exploit,10.0
445,0.4,5,0.3,0,1,0,20,4,SMB Exploit,10.0
21,0.01,4,1.0,0,0,0,20,4,FTP Attack,4.0
378,5.6,0,0.3,1,0,0,20,4,Port Scan,6.0
3389,0.06,3,1.0,0,0,1,20,4,RDP Brute Force,8.0
6379,0.26,4,1.0,0,0,0,20,4,Redis Attack,3.0
22,0.3,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
23,0.07,4,1.0,0,0,1,20,4,Telnet Brute Force,10.0
27017,0.08,3,0.3,0,0,0,20,4,MongoDB Attack,3.0
5432,0.75,3,1.0,0,0,0,20,4,PostgreSQL Attack,3.0
3306,0.21,4,1.0,0,0,0,20,4,MySQL Attack,3.0
6379,0.11,4,1.0,0,0,0,20,4,Redis Attack,6.0
55,70.5,0,0.3,1,0,0,20,4,Port Scan,6.0
889,1.38,0,0.3,1,0,0,20,4,Port Scan,6.0
27017,0.21,3,0.3,0,0,0,20,4,MongoDB Attack,3.0
6379,0.35,4,1.0,0,0,0,20,4,Redis Attack,3.0
6379,0.16,4,1.0,0,0,0,20,4,Redis Attack,3.0
22,0.63,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
139,0.43,5,0.3,0,1,0,20,4,SMB Exploit,10.0
139,1.68,5,0.3,0,1,0,20,4,SMB Exploit,10.0
80,0.11,6,1.0,0,0,0,20,4,HTTP Web Scan,6.0
8443,0.49,6,0.3,0,0,0,20,4,HTTP Web Scan,6.0
3389,0.03,3,1.0,0,0,1,20,4,RDP Brute Force,8.0
21,0.61,4,1.0,0,0,0,20,4,FTP Attack,4.0
3306,1.14,4,1.0,0,0,0,20,4,MySQL Attack,3.0
23,0.05,4,1.0,0,0,1,20,4,Telnet Brute Force,9.0
80,0.42,6,1.0,0,0,0,20,4,HTTP Web Scan,6.0
3389,0.05,3,1.0,0,0,1,20,4,RDP Brute Force,8.0
53,172.71,2,0.3,0,0,0,20,4,DNS Amplification,3.0
21,0.11,4,1.0,0,0,0,20,4,FTP Attack,4.0
6379,0.09,4,1.0,0,0,0,20,4,Redis Attack,3.0
443,0.03,6,1.0,0,0,0,20,4,HTTP Web Scan,6.0
139,0.73,5,0.3,0,1,0,20,4,SMB Exploit,10.0
22,0.11,8,1.0,0,0,1,20,4,SSH Brute Force,8.0
3306,0.47,4,1.0,0,0,0,20,4,MySQL Attack,3.0
